007279|永赢众利债券|债券型|2022-09-16|1.0861|-0.04|-0.07|0.27|1.78|2.76|4.70|8.78|11.37|3.48|11.55|3|1|1|0.08|0||041|1|1|10元|0.80%|0.08%|0.08%|1
011490|创金合信双季享6个月持有C|债券型|2022-09-16|1.0634|0.00|0.04|0.24|1.78|3.44|5.55|||4.59|6.34|3|0|1|0.00|0||041,073|1|1|10元||0.00%||
006513|鹏扬淳享债券A|债券型|2022-09-16|1.0613|-0.02|-0.04|0.27|1.77|2.74|4.54|8.81|11.66|3.08|15.34|3|1|1|0.06|0||041|1|1|10元|0.60%|0.06%|0.06%|1
008341|华富中债-安徽信用债C|债券型|2022-09-16|1.0436|-0.01|0.03|0.28|1.77|3.57|5.68|10.39||4.30|10.55|3|0|1|0.00|0||041,050,051,054|1|1|10元||0.00%||
003157|招商招悦纯债C|债券型|2022-09-16|1.0328|-0.02|0.01|0.26|1.77|3.40|5.19|11.57|15.58|3.28|32.12|3|0|1|0.00|0||041|1|1|10元||0.00%||
217203|招商安泰债券B|债券型|2022-09-16|1.3042|-0.04|-0.05|0.01|1.76|3.04|4.61|10.75|13.87|2.96|146.73|3|0|1|0.00|0||041|1|1|10元|0.00%|0.00%|0.00%|0
003549|浙商惠裕纯债|债券型|2022-09-16|1.0005|-0.03|0.00|0.37|1.76|3.24|5.23|10.99|14.47|3.56|24.77|3|1|1|0.08|0||041|1|1|10元|0.80%|0.08%|0.08%|1
006043|永赢惠益债券A|债券型|2022-09-16|1.0673|-0.03|-0.04|0.25|1.76|2.73|4.36|8.31|10.86|3.11|17.71|3|1|1|0.08|0||041|1|1|10元|0.80%|0.08%|0.08%|1
007486|博时中债3-5年国开行C|债券型|2022-09-16|1.0277|-0.04|-0.04|0.36|1.76|2.80|4.87|9.96|11.84|3.15|12.41|3|0|1|0.00|0||041,050,051,053|1|1|10元||0.00%||
007888|农银汇理金盈债券|债券型|2022-09-16|1.0527|-0.02|-0.02|0.26|1.76|3.10|4.84|10.26||3.20|15.34|3|1|1|0.08|0||041|0|1|10元|0.80%|0.08%|0.08%|1
